id,status,x,y
1,Status.Dormancy,0,0
2,Status.Dormancy,0.7174426261305336,-5.437059644880492
3,Status.Dormancy,3.9464981744891294,3.4681243373814623
4,Status.Dormancy,5.217837355574745,-2.0977464443229796
5,Status.Dormancy,5.079730042779213,2.655455450622904
6,Status.Dormancy,2.9990294260544395,5.227849541228776
7,Status.Dormancy,4.927688512118769,-0.2544278243141459
8,Status.Dormancy,4.0647738249028835,2.8235077145932386
9,Status.Dormancy,5.42150703593683,-1.2343815093041346
10,Status.Dormancy,2.3925688929966364,5.539397633444696
11,Status.Dormancy,5.779532622457905,1.2964936293721967
12,Status.Dormancy,4.787534334378129,-0.8549847849087037
13,Status.Dormancy,5.3931165987056096,4.649441746020979
14,Status.Dormancy,3.4110328362558153,-4.987409214209794
15,Status.Dormancy,4.500224659664931,-2.6936200842356897
16,Status.Dormancy,3.4578231623138533,-4.323516182479622
